id,name,lat,lon,type,source
way/1019677801,Spigot Mortar Emplacement,51.7278849,0.4811914,archaeological_site,osm
way/1019677802,Anti-tank Cones,51.7183036,0.4519616,archaeological_site,osm
way/1019703718,Battlesbury Camp hill fort,51.210018,-2.1467636,archaeological_site,osm
way/1019973463,Camp d'Azelonde ou d'Alezonde,49.6307547,0.2596124,archaeological_site,osm
way/1021499235,Mud Hill,53.091798,-2.8185669,archaeological_site,osm
way/1021586009,way/1021586009,50.9796313,-1.8789973,tumulus,osm
way/1021586010,way/1021586010,50.9805199,-1.8776849,tumulus,osm
way/1021712282,Cicucium Brecon Gaer Roman Fort,51.9564335,-3.4517071,archaeological_site,osm
way/1021731726,Bindon Hill Camp,50.6211884,-2.2341985,fortification,osm
way/1021734132,Blackbury Camp,50.7251651,-3.1525588,fortification,osm
way/1022442426,Anglo-Saxon Barrows,51.4764635,-0.0025026,tumulus,osm
way/1022444642,Site of Roman Temple,51.4786343,0.0044618,temple,osm
way/1023923130,Blaenllynfi Castle,51.8981326,-3.244405,fortification,osm
way/1023930019,Breidden Hill Camp,52.7218788,-3.0454311,archaeological_site,osm
way/1023931448,Brent Knoll Camp,51.2543752,-2.945529,archaeological_site,osm
way/1023941999,Spigot Mortar Emplacement,51.7278647,0.4829719,archaeological_site,osm
way/1031679778,Lamphey Bishop's Palace,51.6720181,-4.8671728,ruins,osm
way/1031706205,Buckland Rings,50.770146,-1.5551825,earthwork,osm
way/1031712210,Burrough Hill Iron Age Fort,52.6998277,-0.8758236,archaeological_site,osm
way/1031712865,Bury Hill Fort,51.1901869,-1.506868,fortification,osm
way/1031718173,Cadbury Castle and associated earthworks,51.0246074,-2.5315568,archaeological_site,osm
way/1035847544,Caer Drewyn,52.9891734,-3.3600537,archaeological_site,osm
way/1035849420,Caer Euni Stone Circles,52.9568058,-3.5008423,archaeological_site,osm
way/1035849421,Caer Euni Hillfort,52.9597036,-3.4894279,archaeological_site,osm
way/1036778676,Caerleon Castle Mound,51.6098509,-2.9509231,archaeological_site,osm
way/1036781637,Caer-went Roman Town,51.6111833,-2.7685736,archaeological_site,osm
way/1036781638,Castle Mound,51.6091214,-2.7657148,archaeological_site,osm
way/1036787497,Cambridge Castle,52.2121523,0.1144822,archaeological_site,osm
way/1036812618,Cardiff Castle and Roman Fort,51.4823418,-3.18117,archaeological_site,osm
way/1036814247,Carn Fadryn Hillfort,52.8874608,-4.5576438,fortification,osm
way/1036818085,Caerfai Camp,51.8695009,-5.2513248,archaeological_site,osm
way/1037842606,Rhosydd Barracks,52.9966874,-3.9906993,settlement,osm
way/1041298539,Drizzlecombe Bronze Age Complex,50.4860236,-3.9848729,settlement,osm
way/1041545235,Hart Tor North stone rows cairn,50.5278293,-4.0088196,megalith,osm
way/1041545237,Cairn,50.5272967,-4.0108755,cairn,osm
way/1041695062,Carndochan Castle,52.861119,-3.7138764,archaeological_site,osm
way/1041696112,Castle Hill,51.0987565,1.1610607,archaeological_site,osm
way/1041701989,Cilifor Top Hillfort,51.6098893,-4.1592591,archaeological_site,osm
way/1041752852,way/1041752852,50.5507712,-3.7879841,archaeological_site,osm
way/1041766001,Burn Hill,51.8113025,-0.8719739,mound,osm
way/1044269951,Crug Hywel Camp,51.8792057,-3.1265825,archaeological_site,osm
way/1044271807,Castle Prysor,52.9148766,-3.8487805,archaeological_site,osm
way/1044501617,Original Site of Middleton House,51.8426522,-4.1402018,archaeological_site,osm
way/1049312061,Motte castrale de Beaunay,49.7445239,1.0207529,fortification,osm
way/1049312062,Motte féodale d'Angiens,49.8282084,0.7886747,fortification,osm
