lat,lon
50.9075252,-3.4091091
50.9087294,-3.407371
50.9092571,-3.4060621
50.9105425,-3.4029722
50.9124772,-3.3996677
50.913573,-3.3982301
50.9147906,-3.3960629
50.9152371,-3.3947325
50.9165899,-3.3915782
50.9181591,-3.3884239
50.9194442,-3.3856344
50.9199041,-3.3835101
50.919823,-3.3821797
50.9197824,-3.3818579
50.9197418,-3.3797121
50.9200664,-3.3757424
50.9200935,-3.3720732
50.9194983,-3.366859
50.9183079,-3.3600569
50.9180373,-3.3577609
50.9176586,-3.3559585
50.9170904,-3.3507872
50.9171039,-3.3473539
50.9170498,-3.3462811
50.9173204,-3.3425903
50.9180238,-3.3394575
50.9187949,-3.3363247
50.9203235,-3.3302951
50.9216085,-3.3273983
50.9224877,-3.3256817
50.9250035,-3.3212829
50.9270594,-3.3174419
50.9294803,-3.3135796
50.9325637,-3.3101678
50.935363,-3.3069277
50.9379051,-3.3038592
50.9392438,-3.3022499
50.9407987,-3.3016062
50.9419615,-3.3009195
50.946707,-3.2989883
50.949546,-3.2975292
50.9512898,-3.2971644
50.9533986,-3.2958126
50.9546962,-3.2947397
50.955372,-3.2939458
50.9568183,-3.2927656
50.9578861,-3.2917142
50.9591431,-3.2908988
50.9602243,-3.2893538
50.9615285,-3.2871062
50.9617752,-3.2856363
50.9617245,-3.2833028
50.9617516,-3.2796335
50.9622516,-3.2758999
50.9624779,-3.2729012
50.9625117,-3.2722253
50.9625421,-3.2713723
50.9625928,-3.2693338
50.9627448,-3.2673061
50.9627989,-3.2661635
50.9630253,-3.2650477
50.96363,-3.262918
50.9648598,-3.2591414
50.9652247,-3.2580042
50.9658734,-3.256309
50.9662112,-3.2543778
50.9660085,-3.25176
50.9657517,-3.2490993
50.9652788,-3.2472754
50.9646031,-3.2451296
50.9639003,-3.2440782
50.9629678,-3.2429624
50.9614812,-3.2423186
50.9594674,-3.2412243
50.9579537,-3.240087
50.9559803,-3.2387567
50.953777,-3.2371688
50.9526821,-3.2359242
50.9494243,-3.23174
50.9487484,-3.2306081
50.9480589,-3.2292831
50.9477885,-3.2280493
50.9477615,-3.2268047
50.9480522,-3.2252169
50.9484138,-3.2244337
50.9487754,-3.2239509
50.9500326,-3.2225347
50.9523712,-3.2205606
50.9541015,-3.2196593
50.9551152,-3.2190585
50.9555342,-3.218565
50.9556829,-3.2171488
50.9558857,-3.2145095
50.9558924,-3.2125354
50.9560614,-3.2105184
50.9567507,-3.2078576
50.956967,-3.2072353
50.9573454,-3.2060981
50.9580077,-3.2047462
50.9586295,-3.2021284
